,Country,Cases
246,Italy,317808.0
247,Italy,320307.0
248,Italy,323150.0
249,Italy,325728.0
250,Italy,327985.0
251,Italy,330662.0
252,Italy,334339.0
253,Italy,338797.0
254,Italy,344169.0
255,Italy,349893.0
256,Italy,355349.0
257,Italy,359968.0
258,Italy,365866.0
259,Italy,373198.0
260,Italy,382001.0
261,Italy,392010.0
262,Italy,402935.0
263,Italy,414640.0
264,Italy,423977.0
265,Italy,434848.0
266,Italy,450047.0
267,Italy,466125.0
268,Italy,485268.0
269,Italy,504908.0
270,Italy,526181.0
271,Italy,543188.0
272,Italy,565177.0
273,Italy,590165.0
274,Italy,616994.0
275,Italy,648073.0
276,Italy,679829.0
277,Italy,709734.0
278,Italy,731987.0
279,Italy,760228.0
280,Italy,790776.0
281,Italy,825278.0
282,Italy,863080.0
283,Italy,902889.0
284,Italy,935503.0
285,Italy,960772.0
286,Italy,995862.0
287,Italy,1028823.0
288,Italy,1066800.0
289,Italy,1107702.0
290,Italy,1144951.0
291,Italy,1178928.0
292,Italy,1206280.0
293,Italy,1238471.0
294,Italy,1272751.0
295,Italy,1308927.0
296,Italy,1346166.0
297,Italy,1380930.0
298,Italy,1409267.0
299,Italy,1432194.0
300,Italy,1455421.0
301,Italy,1481273.0
302,Italy,1510274.0
303,Italy,1538616.0
304,Italy,1564931.0
305,Italy,1585577.0
306,Italy,1601953.0
307,Italy,1621300.0
308,Italy,1642009.0
309,Italy,1665228.0
310,Italy,1689338.0
311,Italy,1710390.0
312,Italy,1729277.0
313,Italy,1742956.0
314,Italy,1757793.0
315,Italy,1770548.0
316,Italy,1787546.0
317,Italy,1806272.0
318,Italy,1826174.0
319,Italy,1844111.0
320,Italy,1856136.0
321,Italy,1870975.0
322,Italy,1888543.0
323,Italy,1906776.0
324,Italy,1922177.0
325,Italy,1938482.0
326,Italy,1953584.0
327,Italy,1964453.0
328,Italy,1977769.0
329,Italy,1991677.0
330,Italy,2009716.0
331,Italy,2028753.0
332,Italy,2039182.0
333,Italy,2048095.0
334,Italy,2056676.0
335,Italy,2067886.0
336,Italy,2083689.0
337,Italy,2107166.0
338,Italy,2129376.0
339,Italy,2141201.0
340,Italy,2155446.0
341,Italy,2166244.0
342,Italy,2181619.0
343,Italy,2201945.0
344,Italy,2220361.0
345,Italy,2237890.0
346,Italy,2257866.0
347,Italy,2276491.0
348,Italy,2289021.0
349,Italy,2303263.0
350,Italy,2319036.0
351,Italy,2336279.0
352,Italy,2352423.0
353,Italy,2368733.0
354,Italy,2381277.0
355,Italy,2390102.0
356,Italy,2400598.0
357,Italy,2414166.0
358,Italy,2428221.0
359,Italy,2441854.0
360,Italy,2455185.0
361,Italy,2466813.0
362,Italy,2475372.0
363,Italy,2485956.0
364,Italy,2501147.0
365,Italy,2515507.0
366,Italy,2529070.0
367,Italy,2541783.0
368,Italy,2553032.0
369,Italy,2560957.0
370,Italy,2570608.0
371,Italy,2583790.0
372,Italy,2597446.0
373,Italy,2611659.0
374,Italy,2625098.0
375,Italy,2636738.0
376,Italy,2644707.0
377,Italy,2655319.0
378,Italy,2668266.0
379,Italy,2683403.0
380,Italy,2697296.0
381,Italy,2710819.0
382,Italy,2721879.0
383,Italy,2729223.0
384,Italy,2739591.0
385,Italy,2751657.0
386,Italy,2765412.0
387,Italy,2780882.0
388,Italy,2795796.0
389,Italy,2809246.0
390,Italy,2818863.0
391,Italy,2832162.0
392,Italy,2848564.0
393,Italy,2868435.0
394,Italy,2888923.0
395,Italy,2907825.0
396,Italy,2925265.0
397,Italy,2938371.0
398,Italy,2955434.0
399,Italy,2976274.0
400,Italy,2999119.0
401,Italy,3023129.0
402,Italy,3046762.0
403,Italy,3067486.0
404,Italy,3081368.0
405,Italy,3101093.0
406,Italy,3123368.0
407,Italy,3149017.0
408,Italy,3175807.0
409,Italy,3201838.0
410,Italy,3223142.0
411,Italy,3238394.0
412,Italy,3258770.0
413,Italy,3281810.0
414,Italy,3306711.0
415,Italy,3332418.0
416,Italy,3356331.0
417,Italy,3376376.0
418,Italy,3400877.0
419,Italy,3419616.0
420,Italy,3440862.0
421,Italy,3464645.0
422,Italy,3488619.0
423,Italy,3512390.0
424,Italy,3531994.0
425,Italy,3544894.0
426,Italy,3560945.0
427,Italy,3583444.0
428,Italy,3607083.0
429,Italy,3629000.0
430,Italy,3650247.0
431,Italy,3668264.0
432,Italy,3678944.0
433,Italy,3686707.0
434,Italy,3700393.0
435,Italy,3717602.0
436,Italy,3736526.0
437,Italy,3754077.0
438,Italy,3769814.0
439,Italy,3779594.0
440,Italy,3793033.0
441,Italy,3809193.0
442,Italy,3826156.0
443,Italy,3842079.0
444,Italy,3857443.0
445,Italy,3870131.0
446,Italy,3878994.0
447,Italy,3891063.0
448,Italy,3904899.0
449,Italy,3920945.0
450,Italy,3935703.0
451,Italy,3949517.0
452,Italy,3962674.0
453,Italy,3971114.0
454,Italy,3981512.0
455,Italy,3994894.0
456,Italy,4009208.0
457,Italy,4022653.0
458,Italy,4035617.0
459,Italy,4044762.0
460,Italy,4050708.0
461,Italy,4059821.0
462,Italy,4070400.0
463,Italy,4082198.0
464,Italy,4092747.0
465,Italy,4102921.0
466,Italy,4111210.0
467,Italy,4116287.0
468,Italy,4123230.0
469,Italy,4131078.0
470,Italy,4139160.0
471,Italy,4146722.0
472,Italy,4153374.0
473,Italy,4159122.0
474,Italy,4162576.0
475,Italy,4167025.0
476,Italy,4172525.0
477,Italy,4178261.0
478,Italy,4183476.0
479,Italy,4188190.0
480,Italy,4192183.0
481,Italy,4194672.0
482,Italy,4197892.0
483,Italy,4201827.0
484,Italy,4205970.0
485,Italy,4209707.0
486,Italy,4213055.0
487,Italy,4216003.0
488,Italy,4217821.0
489,Italy,4220304.0
490,Italy,4223200.0
491,Italy,4225163.0
492,Italy,4227719.0
493,Italy,4230153.0
494,Italy,4232428.0
495,Italy,4233698.0
496,Italy,4235592.0
497,Italy,4237790.0
498,Italy,4239868.0
499,Italy,4241760.0
500,Italy,4243482.0
501,Italy,4244872.0
502,Italy,4245779.0
503,Italy,4247032.0
504,Italy,4248432.0
505,Italy,4249755.0
506,Italy,4250902.0
507,Italy,4252095.0
508,Italy,4252976.0
509,Italy,4253460.0
510,Italy,4254294.0
511,Italy,4255434.0
512,Italy,4255700.0
513,Italy,4256451.0
514,Italy,4257289.0
515,Italy,4258069.0
516,Italy,4258456.0
517,Italy,4259133.0
518,Italy,4259909.0
519,Italy,4260788.0
520,Italy,4261582.0
521,Italy,4262511.0
522,Italy,4263317.0
523,Italy,4263797.0
524,Italy,4264704.0
525,Italy,4265714.0
526,Italy,4267105.0
527,Italy,4268491.0
528,Italy,4269885.0
529,Italy,4271276.0
530,Italy,4272163.0
531,Italy,4273693.0
532,Italy,4275846.0
533,Italy,4278319.0
534,Italy,4281214.0
535,Italy,4284332.0
536,Italy,4287458.0
537,Italy,4289528.0
538,Italy,4293083.0
539,Italy,4297337.0
540,Italy,4302393.0
541,Italy,4307535.0
542,Italy,4312673.0
543,Italy,4317415.0
544,Italy,4320530.0
545,Italy,4325046.0
546,Italy,4330739.0
547,Italy,4336906.0
548,Italy,4343519.0
549,Italy,4350028.0
550,Italy,4355348.0
551,Italy,4358533.0
552,Italy,4363374.0
553,Italy,4369964.0
554,Italy,4377188.0
555,Italy,4383787.0
556,Italy,4390684.0
557,Italy,4396417.0
558,Italy,4400617.0
559,Italy,4406241.0
560,Italy,4413162.0
561,Italy,4420429.0
562,Italy,4427827.0
563,Italy,4435008.0
564,Italy,4440669.0
565,Italy,4444338.0
566,Italy,4449606.0
567,Italy,4456765.0
568,Italy,4464005.0
569,Italy,4471225.0
570,Italy,4478691.0
571,Italy,4484613.0
572,Italy,4488779.0
573,Italy,4494857.0
574,Italy,4502396.0
575,Italy,4509611.0
576,Italy,4517434.0
577,Italy,4524292.0
578,Italy,4530246.0
579,Italy,4534499.0
580,Italy,4539991.0
581,Italy,4546487.0
582,Italy,4553241.0
583,Italy,4559970.0
584,Italy,4566126.0
585,Italy,4571440.0
586,Italy,4574787.0
587,Italy,4579502.0
588,Italy,4585423.0
589,Italy,4590941.0
590,Italy,4596558.0
591,Italy,4601749.0
592,Italy,4606413.0
593,Italy,4609205.0
594,Italy,4613214.0
595,Italy,4618040.0
596,Italy,4623155.0
597,Italy,4627699.0
598,Italy,4632275.0
599,Italy,4636111.0
600,Italy,4638516.0
601,Italy,4641890.0
602,Italy,4645853.0
603,Italy,4649906.0
604,Italy,4653696.0
605,Italy,4657215.0
606,Italy,4660314.0
607,Italy,4662087.0
608,Italy,4665049.0
609,Italy,4668261.0
610,Italy,4672355.0
611,Italy,4675758.0
612,Italy,4679067.0
613,Italy,4682034.0
614,Italy,4683646.0
615,Italy,4686109.0
616,Italy,4689341.0
617,Italy,4692274.0
618,Italy,4695291.0
619,Italy,4698038.0
620,Italy,4700316.0
621,Italy,4701832.0
622,Italy,4704318.0
623,Italy,4707087.0
624,Italy,4709753.0
625,Italy,4712482.0
626,Italy,4715464.0
627,Italy,4717899.0
628,Italy,4719493.0
629,Italy,4722188.0
630,Italy,4725887.0
631,Italy,4729678.0
632,Italy,4733557.0
633,Italy,4737462.0
634,Italy,4741185.0
635,Italy,4743720.0
636,Italy,4747773.0
637,Italy,4752368.0
638,Italy,4757231.0
639,Italy,4762563.0
640,Italy,4767440.0
641,Italy,4771965.0
642,Italy,4774783.0
643,Italy,4777614.0
644,Italy,4782802.0
645,Italy,4788704.0
646,Italy,4795465.0
647,Italy,4802225.0
648,Italy,4808047.0
649,Italy,4812594.0
650,Italy,4818705.0
651,Italy,4826738.0
652,Italy,4835435.0
653,Italy,4843957.0
654,Italy,4852496.0
655,Italy,4860061.0
656,Italy,4865260.0
657,Italy,4873075.0
658,Italy,4883242.0
659,Italy,4893887.0
660,Italy,4904441.0
661,Italy,4915981.0
662,Italy,4925688.0
663,Italy,4932091.0
664,Italy,4942135.0
665,Italy,4954585.0
666,Italy,4968341.0
667,Italy,4982022.0
668,Italy,4994891.0
669,Italy,5007818.0
670,Italy,5015790.0
671,Italy,5028547.0
672,Italy,5043620.0
673,Italy,5060430.0
674,Italy,5077445.0
675,Italy,5094072.0
676,Italy,5109082.0
677,Italy,5118576.0
678,Italy,5134318.0
679,Italy,5152264.0
680,Italy,5164780.0
681,Italy,5185270.0
682,Italy,5206305.0
683,Italy,5225517.0
684,Italy,5238221.0
685,Italy,5258886.0
686,Italy,5282076.0
687,Italy,5308180.0
688,Italy,5336795.0
689,Italy,5364852.0
690,Italy,5389155.0
691,Italy,5405360.0
692,Italy,5436143.0
693,Italy,5472469.0
694,Italy,5517054.0
695,Italy,5567644.0
696,Italy,5622431.0
697,Italy,5647313.0
698,Italy,5678112.0
699,Italy,5756412.0
700,Italy,5854428.0
701,Italy,5981428.0
702,Italy,6125683.0
703,Italy,6267035.0
704,Italy,6328076.0
705,Italy,6396110.0
706,Italy,6566947.0
707,Italy,6756035.0
708,Italy,6975465.0
709,Italy,7083762.0
710,Italy,7281297.0
711,Italy,7436939.0
712,Italy,7554344.0
713,Italy,7774863.0
714,Italy,7971068.0
715,Italy,8155645.0
716,Italy,8356514.0
717,Italy,8549450.0
718,Italy,8706915.0
719,Italy,8790302.0
720,Italy,9018425.0
721,Italy,9219391.0
722,Italy,9418256.0
723,Italy,9603856.0
724,Italy,9781191.0
725,Italy,9923678.0
726,Italy,10001344.0
727,Italy,10216395.0
728,Italy,10383561.0
729,Italy,10539601.0
730,Italy,10683948.0
731,Italy,10821375.0
732,Italy,10925485.0
733,Italy,10983116.0
734,Italy,11116422.0
735,Italy,11235745.0
736,Italy,11348701.0
737,Italy,11449601.0
738,Italy,11542793.0
739,Italy,11621736.0
740,Italy,11663338.0
741,Italy,11765767.0
742,Italy,11847436.0
743,Italy,11923631.0
744,Italy,11991109.0
745,Italy,12053330.0
746,Italy,12105675.0
747,Italy,12134451.0
748,Italy,12205474.0
749,Italy,12265343.0
750,Italy,12323398.0
751,Italy,12377098.0
752,Italy,12427773.0
753,Italy,12469975.0
754,Italy,12494459.0
755,Italy,12554596.0
756,Italy,12603758.0
757,Italy,12651251.0
758,Italy,12693320.0
759,Italy,12732680.0
760,Italy,12764558.0
761,Italy,12782836.0
762,Italy,12829972.0
763,Italy,12867918.0
764,Italy,12910506.0
765,Italy,12948859.0
766,Italy,12990223.0
767,Italy,13026112.0
768,Italy,13048774.0
769,Italy,13109527.0
770,Italy,13159342.0
771,Italy,13214498.0
772,Italy,13268459.0
773,Italy,13323128.0
774,Italy,13373207.0
775,Italy,13402905.0
776,Italy,13489319.0
777,Italy,13563466.0
778,Italy,13645834.0
779,Italy,13724411.0
780,Italy,13800179.0
781,Italy,13861743.0
782,Italy,13895188.0
783,Italy,13992092.0
784,Italy,14070450.0
785,Italy,14153098.0
786,Italy,14229495.0
787,Italy,14304111.0
788,Italy,14364723.0
789,Italy,14396283.0
790,Italy,14496579.0
791,Italy,14567990.0
792,Italy,14642354.0
793,Italy,14719394.0
794,Italy,14790806.0
795,Italy,14845815.0
796,Italy,14877144.0
797,Italy,14966058.0
798,Italy,15035943.0
799,Italy,15106066.0
800,Italy,15173707.0
801,Italy,15238128.0
802,Italy,15292048.0
803,Italy,15320753.0
804,Italy,15404809.0
805,Italy,15467395.0
806,Italy,15533012.0
807,Italy,15595302.0
808,Italy,15659835.0
809,Italy,15712088.0
810,Italy,15730676.0
811,Italy,15758002.0
812,Italy,15858442.0
813,Italy,15934437.0
814,Italy,16008181.0
815,Italy,16079209.0
816,Italy,16136057.0
817,Italy,16161339.0
818,Italy,16191323.0
819,Italy,16279754.0
820,Italy,16349788.0
821,Italy,16409183.0
822,Italy,16463200.0
823,Italy,16504791.0
824,Italy,16523859.0
825,Italy,16586268.0
826,Italy,16633911.0
827,Italy,16682626.0
828,Italy,16726990.0
829,Italy,16767773.0
830,Italy,16798998.0
831,Italy,16816419.0
832,Italy,16872618.0
833,Italy,16915301.0
834,Italy,16954784.0
835,Italy,16993813.0
836,Italy,17030147.0
837,Italy,17057873.0
838,Italy,17071649.0
839,Italy,17116550.0
840,Italy,17147477.0
841,Italy,17178199.0
842,Italy,17205017.0
843,Italy,17229263.0
844,Italy,17247552.0
845,Italy,17257573.0
846,Italy,17289433.0
847,Italy,17312432.0
848,Italy,17335068.0
849,Italy,17355119.0
850,Italy,17373741.0
851,Italy,17388877.0
852,Italy,17396723.0
853,Italy,17421410.0
854,Italy,17440232.0
855,Italy,17457950.0
856,Italy,17467642.0
857,Italy,17490451.0
858,Italy,17505973.0
859,Italy,17514589.0
860,Italy,17543136.0
861,Italy,17566061.0
862,Italy,17589595.0
863,Italy,17611607.0
864,Italy,17634065.0
865,Italy,17653375.0
866,Italy,17664043.0
867,Italy,17703887.0
868,Italy,17736696.0
869,Italy,17773764.0
870,Italy,17809934.0
871,Italy,17844905.0
872,Italy,17879160.0
873,Italy,17896065.0
874,Italy,17959329.0
875,Italy,18014202.0
876,Italy,18071634.0
877,Italy,18128044.0
878,Italy,18184917.0
879,Italy,18234242.0
880,Italy,18259261.0
881,Italy,18343422.0
882,Italy,18438877.0
883,Italy,18523111.0
884,Italy,18610011.0
885,Italy,18695954.0
886,Italy,18768871.0
887,Italy,18805756.0
888,Italy,18938771.0
889,Italy,19048788.0
890,Italy,19157174.0
891,Italy,19259037.0
892,Italy,19357938.0
893,Italy,19439501.0
894,Italy,19523262.0
895,Italy,19667320.0
896,Italy,19778911.0
897,Italy,19887543.0
898,Italy,19985479.0
899,Italy,20076863.0
900,Italy,20145859.0
901,Italy,20177910.0
902,Italy,20299013.0
903,Italy,20385814.0
904,Italy,20467349.0
905,Italy,20539016.0
906,Italy,20608190.0
907,Italy,20660065.0
908,Italy,20684182.0
909,Italy,20772833.0
910,Italy,20837233.0
911,Italy,20898059.0
912,Italy,20952476.0
913,Italy,21002773.0
914,Italy,21040025.0
915,Italy,21059545.0
916,Italy,21124644.0
917,Italy,21170600.0
918,Italy,21213559.0
919,Italy,21251774.0
920,Italy,21286771.0
921,Italy,21313427.0
922,Italy,21325402.0
923,Italy,21368480.0
924,Italy,21400179.0
925,Italy,21428602.0
926,Italy,21455291.0
927,Italy,21480076.0
928,Italy,21499531.0
929,Italy,21509424.0
930,Italy,21518365.0
931,Italy,21554626.0
932,Italy,21581917.0
933,Italy,21606606.0
934,Italy,21630998.0
935,Italy,21650468.0
936,Italy,21660885.0
937,Italy,21696242.0
938,Italy,21721630.0
939,Italy,21745065.0
940,Italy,21767060.0
941,Italy,21788862.0
942,Italy,21806509.0
943,Italy,21814856.0
944,Italy,21845943.0
945,Italy,21867757.0
946,Italy,21888255.0
947,Italy,21907413.0
948,Italy,21925073.0
949,Italy,21938269.0
950,Italy,21944877.0
951,Italy,21969725.0
952,Italy,21987295.0
953,Italy,22004612.0
954,Italy,22020154.0
955,Italy,22035717.0
956,Italy,22048032.0
957,Italy,22054443.0
958,Italy,22077601.0
959,Italy,22096450.0
960,Italy,22114423.0
961,Italy,22131785.0
962,Italy,22148935.0
963,Italy,22161016.0
964,Italy,22169273.0
965,Italy,22197658.0
966,Italy,22218846.0
967,Italy,22241369.0
968,Italy,22262452.0
969,Italy,22284812.0
970,Italy,22303606.0
971,Italy,22313612.0
972,Italy,22358487.0
973,Italy,22395282.0
974,Italy,22432803.0
975,Italy,22467278.0
976,Italy,22500346.0
977,Italy,22529252.0
978,Italy,22542568.0
979,Italy,22602840.0
980,Italy,22648063.0
981,Italy,22692912.0
982,Italy,22737577.0
983,Italy,22781293.0
984,Italy,22815736.0
985,Italy,22830825.0
986,Italy,22896742.0
987,Italy,22944496.0
988,Italy,22990201.0
989,Italy,23030777.0
990,Italy,23069745.0
991,Italy,23099983.0
992,Italy,23114013.0
993,Italy,23172370.0
994,Italy,23214073.0
995,Italy,23254633.0
996,Italy,23290747.0
997,Italy,23322522.0
998,Italy,23348075.0
999,Italy,23359680.0
1000,Italy,23408393.0
1001,Italy,23443429.0
1002,Italy,23475187.0
1003,Italy,23504224.0
1004,Italy,23531023.0
1005,Italy,23549523.0
1006,Italy,23557491.0
1007,Italy,23588910.0
1008,Italy,23603016.0
1009,Italy,23642011.0
1010,Italy,23670432.0
1011,Italy,23697012.0
1012,Italy,23717678.0
1013,Italy,23727919.0
1014,Italy,23766824.0
1015,Italy,23794996.0
1016,Italy,23823192.0
1017,Italy,23850425.0
1018,Italy,23878193.0
1019,Italy,23900994.0
1020,Italy,23912307.0
1021,Italy,23959641.0
1022,Italy,23995828.0
1023,Italy,24031538.0
1024,Italy,24066368.0
1025,Italy,24099206.0
1026,Italy,24125161.0
1027,Italy,24137832.0
1028,Italy,24188113.0
1029,Italy,24223753.0
1030,Italy,24260660.0
1031,Italy,24295256.0
1032,Italy,24327664.0
1033,Italy,24351620.0
1034,Italy,24363886.0
1035,Italy,24414506.0
1036,Italy,24451483.0
1037,Italy,24488080.0
1038,Italy,24521929.0
1039,Italy,24555456.0
1040,Italy,24580870.0
1041,Italy,24593417.0
1042,Italy,24642880.0
1043,Italy,24678245.0
1044,Italy,24709404.0
1045,Italy,24720510.0
1046,Italy,24753889.0
1047,Italy,24777130.0
1048,Italy,24788784.0
1049,Italy,24831241.0
1050,Italy,24859111.0
1051,Italy,24884034.0
1052,Italy,24907108.0
1053,Italy,24928076.0
1054,Italy,24944342.0
1055,Italy,24952887.0
1056,Italy,24981362.0
1057,Italy,25002042.0
1058,Italy,25021606.0
1059,Italy,25040738.0
1060,Italy,25060503.0
1061,Italy,25076477.0
1062,Italy,25081005.0
1063,Italy,25089327.0
1064,Italy,25119088.0
1065,Italy,25143705.0
1066,Italy,25168438.0
1067,Italy,25192831.0
1068,Italy,25210071.0
1069,Italy,25215501.0
1070,Italy,25242603.0
1071,Italy,25261808.0
1072,Italy,25279682.0
1073,Italy,25296176.0
1074,Italy,25301143.0
1075,Italy,25314568.0
1076,Italy,25320188.0
1077,Italy,25340804.0
1078,Italy,25352924.0
1079,Italy,25363742.0
1080,Italy,25372824.0
1081,Italy,25380888.0
1082,Italy,25386702.0
1083,Italy,25389740.0
1084,Italy,25400959.0
1085,Italy,25408577.0
1086,Italy,25415630.0
1087,Italy,25422333.0
1088,Italy,25428078.0
1089,Italy,25431798.0
1090,Italy,25434297.0
1091,Italy,25442358.0
1092,Italy,25448258.0
1093,Italy,25453789.0
1094,Italy,25458763.0
1095,Italy,25464800.0
1096,Italy,25468243.0
1097,Italy,25470070.0
1098,Italy,25477367.0
1099,Italy,25482610.0
1100,Italy,25488166.0
1101,Italy,25492841.0
1102,Italy,25497551.0
1103,Italy,25501038.0
1104,Italy,25502838.0
1105,Italy,25509958.0
1106,Italy,25514664.0
1107,Italy,25519067.0
1108,Italy,25523028.0
1109,Italy,25526837.0
1110,Italy,25529672.0
1111,Italy,25531251.0
1112,Italy,25537984.0
1113,Italy,25542817.0
1114,Italy,25547414.0
1115,Italy,25551788.0
1116,Italy,25555983.0
1117,Italy,25559060.0
1118,Italy,25560673.0
1119,Italy,25567471.0
1120,Italy,25572132.0
1121,Italy,25576852.0
1122,Italy,25581266.0
1123,Italy,25585160.0
1124,Italy,25587999.0
1125,Italy,25589493.0
1126,Italy,25595385.0
1127,Italy,25600013.0
1128,Italy,25603510.0
1129,Italy,25603510.0
1130,Italy,25603510.0
1131,Italy,25603510.0
1132,Italy,25603510.0
1133,Italy,25603510.0
