,location,total_cases,total_deaths,total_vaccinations,total_tests
14532,Latvia,0.001097292264719122,0.0017481020748259365,3.0060345517172836e-05,0.00017578088388973547
22171,Saudi Arabia,0.006466856923662473,0.008819155057450439,0.01464186438438846,0.0035122664729734386
28147,United States,0.22995846797289216,0.35041980332856154,0.0017300598607168742,0.027989373802487675
1940,Bangladesh,0.008890454141075504,0.011340762435317238,0.002613482659905318,0.0005914508591143438
23629,South Korea,0.001745227736538645,0.0019820451201471747,0.004874845166904623,0.0017388502967962186
10770,Iceland,0.002050577987171695,9.357721812849545e-05,0.0002439269672590118,0.00013828956484433373
18985,New Zealand,2.4431778785841846e-05,2.4887558012897727e-05,2.4304856971791893e-05,0.00020648470537952218
24584,Sri Lanka,0.00681438723084358,0.014703569274019978,0.009782090143767528,0.0007141164815121029
12001,Ireland,0.004475091396289196,0.005253265745362452,0.002202333222637265,0.0007900818632928022
6765,Denmark,0.0030714739589950885,0.002484773792007709,0.0006917221561008482,0.0031464828682945785
9439,Georgia,0.004074903558196104,0.004830177259143191,4.7128043030874504e-05,0.0003854755959082475
6788,Denmark,0.0033425609890904945,0.0025036883360975114,0.0010287695647220518,0.0035518492833107214
16503,Malaysia,0.009145308133535318,0.005471280753555436,0.002905340014689449,0.001981084515204672
11068,India,0.4054598753196995,0.46381448615156723,0.3562807623969496,0.06864813534366936
24809,Sweden,0.024784430369729986,0.016096277020421736,0.005914814527525749,0.0018843112315795093
7076,Denmark,0.034979294830972084,0.005232360196631618,0.0039448454820248165,0.006903234807866367
21930,Saudi Arabia,0.004745262234680133,0.006778375300392825,0.002178693148074979,0.0017615775605573918
13883,Japan,0.04421672721499652,0.019967785544908107,0.0657340440101711,0.0037700393288543905
16507,Malaysia,0.009497760034616073,0.0058754546956848955,0.0033579507854976836,0.0020262651117415632
11523,Indonesia,0.04996681682852935,0.14310544957880297,0.06837043015118496,0.0038173911866016693
8671,Faeroe Islands,8.801313386649661e-05,1.393703248722273e-05,3.0177000589032362e-05,7.295203241019013e-05
828,Armenia,0.004965007291182791,0.008581230002847138,0.0006512064861431955,0.0003275753331414149
8616,Ethiopia,0.003881222981080841,0.005066111309105462,0.0008987921806559833,0.00036657500909484245
6816,Denmark,0.0034741402131092444,0.0025216073778667977,0.0015446413204990533,0.0038385536575941052
27251,Ukraine,0.04748225762462665,0.09967367433933488,0.009181081698546326,0.0019545224347081278
13424,Jamaica,0.0010710398485718352,0.0023802460483535385,0.0003376461369900204,7.312492149887089e-05
24035,Spain,0.03599153396579299,0.07173191520709433,0.0007952276258602175,0.003502150236410336
13643,Japan,0.009153365922115648,0.014203827109120992,0.010599522835306066,0.001619812631998221
13649,Japan,0.00925099906887907,0.014429806135878104,0.012992596493439439,0.001654243065313514
28406,United States,0.48445083486853197,0.6662439100145543,0.11874139600669993,0.061079217309953804
12120,Ireland,0.013153682078729976,0.006270669116929711,0.003138162328107994,0.0011675856768144967
1126,Australia,0.002649297519994739,0.0022339072072377,0.0121668988658097,0.005409900149187492
14410,Laos,0.00017559166397574505,1.2941530166706818e-05,0.001296472350626968,2.1282288665946968e-05
16107,Luxembourg,0.0009356079209753176,0.0008342309445923319,0.00024401453431295312,0.00038635100293228956
11903,Ireland,0.0031481521570306537,0.005000408155951411,0.0011315060200077082,0.0005764612774482707
27279,United Arab Emirates,0.003222058287857825,0.000778482814643441,0.000753799016340194,0.002665149877662221
