location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,smokers
Bermuda,7082.218250235183,17.671683913452494,17.752794896030245,72.42488038277511,0.15119617224880383,0.14990384615384617,110302.89922577611,275.22988711194733,276.49275803402645,1127.990547368421,2.354838277511962,2.3340942307692307,,,,,,,,,,15191.454545454546,3811.5454545454545,236.68236363636368,59.38363636363636,1120.3666666666666,17.4554,0.042083333333333334,23.648275862068964,77902.60294117648,35843.98333333333,35246.892857142855,27257.85,,244.21507352941177,121.33029411764704,55.82533333333333,54.89517857142857,42.4525,3803.5257352941176,90.83823529411765,0.1414908088235294,42.14608055009823,1308.82,,,,50669.315,,139.547,13.0,,,,,82.59,,64207.0,54.44091205,7.024090909090909,19.26409090909091,848.0455344999999,
Bhutan,19414.14405204461,58.188661710037174,58.45768347338935,10.06640625,0.02734375,0.026604193971166448,24811.771208178438,74.36656040892193,74.71039215686275,12.865256510416666,0.0349453125,0.03400655307994757,0.801354401805869,,,,,,,,,553550.3948717949,2925.9299145299146,711.9747470085471,3.763328205128205,2397.97,3.0842142857142854,0.0035227142857142857,1982.753333333333,943376.4809160306,532536.928,530788.0461538462,555673.6153846154,12676.95588235294,3897.130360205832,120.56595419847328,68.05944000000001,67.83646153846153,71.01615384615386,4980.682675814751,1646.5986277873071,0.21045797598627788,53.68145489815713,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,,,79.807,1.7,71.78,0.654,782457.0,,,,,
Bolivia,539940.3006535948,1112.3641456582634,1117.067940900563,15081.10351377018,21.229819563152898,21.327030534351145,44170.096971055085,90.99751820728292,91.3823114446529,1233.7175061728394,1.7367113010446344,1.744642175572519,1.0801588877855015,82.42366412213741,6.742679389312977,703.7576335877862,57.57124427480916,,,,,1652665.1447852761,5499.714993804213,136.81601226993865,0.45530607187112765,5396.078144078144,0.44672649572649575,0.20983492063492065,10.067643467643467,8518640.169463087,4745856.055369128,3769647.8824531515,1233138.5571030641,24729.348047538202,23995.28431372549,69.68711409395972,38.823607382550335,30.837768313458263,10.087743732590528,1962.9558823529412,12031.01633986928,0.0984297385620915,44.988732943469785,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,12224114.0,30136.67558865217,43.23565217391304,55.36,2497.9079238869563,
Bonaire Sint Eustatius and Saba,4448.442326024786,11.245948522402287,11.298041187739464,22.368480725623584,0.048863636363636366,0.048032,164440.4230762631,415.71598284080073,417.64121934865904,826.8698412698412,1.8062909090909092,1.7744,,,,,,,,,,,,,,,,,,21618.0,12417.5,9200.5,,,196.0,79.91,45.905,34.01,,7245.0,92.0,0.34,,,,,,,,,,,,,,77.79,,27052.0,,,,,
Bosnia and Herzegovina,221296.74466109564,372.79387186629526,374.50465298507464,9398.915174363809,15.379603399433428,15.414462998102467,68438.12943918291,115.29005849582173,115.81913805970149,2906.7041602262016,4.7563097261567515,4.767092030360532,1.0568307086614173,,,,,,,,,626761.8742268041,2563.92628992629,191.61502886597938,0.7838181818181819,2326.4717868338557,0.7112523510971787,0.16528416927899686,16.785400313971742,677503.2,449873.8181818182,309136.2,71551.0,46931.0,5436.727272727273,20.9525,13.913181818181817,9.561,2.215,1681.2869318181818,2675.6875,0.08282102272727272,41.08163759689923,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.78,3233530.0,11557.552048612903,16.05483870967742,25.562258064516126,3554.82051983871,77.9
Botswana,155487.91730038024,315.76666666666665,316.9013397129187,1528.8220742150334,2.7457142857142856,2.747041148325359,59114.13807794677,120.04967047619047,120.48101913875597,581.2348772597527,1.0438723809523809,1.0443578947368422,0.7944601962922574,,,,,,,,,792510.6585365854,571.3529411764706,306.17505853658537,0.22076470588235295,2966.2678803641093,1.1459336801040312,0.0923558232931727,123.77366136034733,990144.4,597023.75,617935.68,364135.6,10435.0,4831.591962905719,37.643857142857144,22.69794117647059,23.4938,13.844,1836.887171561051,2621.0571870170015,0.09963833075734156,37.80407149950347,4.044,25.8,3.941,2.242,15807.374,,237.372,4.81,5.7,34.4,,1.8,69.59,0.735,2630300.0,,,,,40.1
Brazil,18738242.951152075,34087.461609620725,34159.71547862453,443295.2497652582,657.7643732327992,661.0158436018957,87027.71819354838,158.3154764107308,158.6510780669145,2058.836276995305,3.0549151743638077,3.0700246445497634,1.0905560975609756,,,,,,,,,34192178.00554017,139643.36226415096,159.53331578947368,0.6515547169811321,103758.30825958702,0.4841268436578171,,,283536380.22801787,132352568.11394303,109579341.79877113,71829111.77083333,737204.8988764045,638974.2163588391,131.68535022354695,61.469835082458765,50.892964669738866,33.36013888888889,2967.627968337731,249636.54221635885,0.11594327176781004,50.958701923076916,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,474992.46591428574,18.974,20.72885714285714,2211.1327072285712,28.0
British Virgin Islands,3106.717267552182,6.930740037950664,6.962149666348904,30.7218992248062,0.06201550387596899,0.061634858812074,99154.77043453511,221.2032476280835,222.20540228789324,980.5277868217054,1.9793042635658913,1.966724440116845,,,,,,,,,,96630.0,,3104.878,,,,,,33478.020833333336,17415.297872340427,14999.54347826087,3726.0,,55.84472049689441,106.84958333333333,55.5831914893617,47.87326086956522,11.89,1782.3105590062112,17.213250517598343,0.05488612836438924,,207.973,,,,,,,13.67,,,,,79.07,,31332.0,,,,,
Brunei,68844.52283317801,258.82369402985074,259.51227460168695,88.32732447817837,0.21347248576850095,0.21382078169685415,153327.8756980429,576.4421604477612,577.9756710402999,196.7189421252372,0.4754212523719165,0.4761668255481411,0.6271794871794872,,,,,,,,,92899.33333333333,290.5,208.58766666666668,0.6525000000000001,,,,,431442.0837696335,223657.15183246075,189273.45294117648,298462.7894736842,2597.35,1979.715821812596,96.0892670157068,49.81246073298429,42.15458823529411,66.4721052631579,4409.170506912443,694.9984639016897,0.15478955453149001,41.11171206225681,81.347,32.4,4.591,2.382,71809.251,,201.285,12.79,2.0,30.9,,2.7,75.86,0.838,449002.0,-27.072727943636366,0.385,1.353636363636363,-60.52225749318181,32.9
Bulgaria,608740.2560521415,1206.7122905027934,1212.2098016838165,20553.891690009335,35.66573295985061,35.828346153846155,89758.81674581007,177.92986126629424,178.74047801683815,3030.673558356676,5.258896358543417,5.282895872420263,1.037023575638507,247.95862068965516,36.561551724137935,2728.4657534246576,402.3125684931507,,,,,2658262.536723164,8554.25187032419,386.04612241054616,1.242286783042394,12622.951005025127,1.8331721105527636,0.10321645728643217,25.378894472361807,3082156.749652295,708763.0081967213,1445823.384155456,627434.8162162162,6488.335787923417,5934.092664092664,45.446578581363006,10.450696721311475,21.31866965620329,9.251567567567568,874.9716859716859,2797.133952254642,0.04119496021220159,38.198571428571434,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816,6781955.0,34122.47110523611,14.76201388888889,23.25847222222222,5005.681203131945,74.5
Burkina Faso,13101.711753731342,20.574626865671643,20.649072164948453,222.93045112781954,0.37218045112781956,0.3727488196411709,577.8357817164178,0.9073973880597015,0.9107197750702904,9.832118421052632,0.016398496240601503,0.016406987724268178,0.6016370808678502,,,,,,,,,313235.4117647059,273.5,14.173117647058822,0.0125,381.6530612244898,0.01730612244897959,0.03951224489795918,88.87297297297297,1621424.6944444445,1406374.6666666667,1102062.3448275863,,,9326.99447513812,7.151111111111111,6.202121212121213,4.8596551724137935,,411.42725598526704,7919.72744014733,0.03487292817679558,22.882580331061344,70.151,17.6,2.409,1.358,1703.102,43.7,269.048,2.42,1.6,23.9,11.877,0.4,61.58,0.452,22673764.0,,,,,25.5
Burundi,20852.430066603236,50.97431018078021,51.21620076481835,21.923892100192678,0.036608863198458574,0.036103581800580826,1617.7738468125594,3.954687916270219,3.973432122370937,1.7009200385356456,0.0028420038535645472,0.002792836398838335,0.8606774193548387,,,,,,,,,1430466.2564102565,3157.5,113.97035897435897,0.25133333333333335,1988.1788079470198,0.1583907284768212,0.018203311258278145,86.93311258278145,13195.862745098038,12064.173076923076,12912.04347826087,73.43478260869566,76.66666666666667,71.54304635761589,0.10235294117647058,0.09307692307692307,0.10043478260869565,0.0,5.5364238410596025,68.8719646799117,0.0004172185430463576,16.773538767395628,423.062,17.5,2.562,1.504,702.225,71.7,293.068,6.05,,,6.144,0.8,61.58,0.433,12889583.0,,,,,
Cambodia,68363.90134529148,124.39910313901345,124.95689459459459,2371.657223796034,4.328611898016997,4.358473609129814,4077.0818825112106,7.418928251121076,7.4522216216216215,141.4409121813031,0.2581742209631728,0.25995720399429384,0.7957383548067394,,,,,,,,,2021257.1868131869,6046.679245283019,121.84304395604396,0.36450943396226415,4874.669270833333,0.2938072916666667,0.05458125,87.13229461756374,19781434.33409091,9411330.670353983,8678224.654545454,3640717.6622807016,90081.33580246914,64122.0661971831,117.97222727272727,56.127256637168145,51.75497727272727,21.712412280701756,3824.0732394366196,21484.295774647886,0.12814647887323943,46.337280373831774,90.672,25.6,4.412,2.385,3645.07,,270.892,4.0,2.0,33.7,66.229,0.8,69.82,0.594,16767851.0,,,,,35.7
Cameroon,74822.46747211897,115.23513011152416,115.7720289449113,1243.0170293282877,1.859035004730369,1.8662423954372624,2680.4117360594796,4.12814219330855,4.14737441643324,44.52935193945128,0.06659791863765374,0.06681083650190114,0.4876709613478692,,,,,,,,,2620328.0,,96.340375,,2215.121212121212,0.08145454545454546,0.005234343434343434,57.54,958146.9444444445,819696.1780821917,606648.9428571429,159565.22222222222,5145.0,6549.653726708075,3.432361111111111,2.936027397260274,2.173285714285714,0.5727777777777778,234.57919254658384,5692.914596273292,0.020425465838509318,33.36340446168768,50.885,18.8,3.165,1.919,3364.926,23.8,244.66099999999997,7.2,,,2.735,1.3,59.29,0.563,27914542.0,,,,,
Canada,1926590.5549597854,4116.822739480752,4117.70323381295,27102.22646784716,47.998130841121494,48.10569953051643,50100.74690795353,107.05746821844225,107.08036690647482,704.7900074557316,1.2481028037383177,1.2509840375586854,1.052,439.1773729626079,11.420690316395016,3348.8283796740175,87.08585810162991,,,,,28939633.346522782,75364.24,758.4752817745804,1.9752218181818182,72952.24324324324,1.911996474735605,0.06131682352941177,39.20294117647059,59483811.896103896,25085427.070721358,22333537.36617843,12421030.08910891,126720.60498687664,124288.38205128205,154.68685714285715,65.23451202263084,58.077989347536615,32.300749646393214,3232.101282051282,44568.873076923075,0.11590512820512822,51.339217877094974,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.370000000000001,12.0,16.6,,2.5,82.43,0.9290000000000002,38454328.0,15493.675612941175,3.059191176470588,4.0399264705882345,404.7844342132353,28.6
Cape Verde,33976.0263653484,59.545197740113,59.82349668874172,257.6852551984877,0.391674550614948,0.39289923954372624,57279.50604048964,100.38608757062147,100.85522894985809,434.42649621928166,0.660360454115421,0.6623792775665399,0.9817838939857289,,,,,,,,,,589.8902691511387,,1.0033457556935816,396.360248447205,0.6741614906832298,0.14704844720496896,7.096273291925466,434532.1076923077,237051.70491803277,173070.0,346.1111111111111,3731.0,1546.978417266187,73.25738461538461,39.963934426229514,29.177868852459014,0.05888888888888889,2607.9874100719426,643.4028776978417,0.10853237410071942,49.49773844641101,135.58,25.7,4.46,3.437,6222.554,,182.219,2.42,2.1,16.5,,2.1,72.98,0.665,593162.0,39.50000151,0.6629999999999999,8.633,67.79417003,18.6
Cayman Islands,10521.868101028998,29.440598690364826,29.57830827067669,12.135084427767355,0.03568075117370892,0.03493207547169811,153107.7107960711,428.4013545369504,430.4047622180451,176.58224953095686,0.5191990610328638,0.5079622641509435,,,,,,,,,,5501.0,2339.5,80.7355,34.33575,358.0,5.254133333333333,0.28867333333333334,3.0076923076923077,93023.88888888889,45932.0,42038.683333333334,23480.31818181818,511.3,200.81456953642385,135.36238095238096,66.8375,61.17183333333333,34.16681818181818,2922.1112582781457,82.65562913907284,0.12023443708609272,,256.496,,,,49903.029,,,13.22,,,,,83.92,,68722.0,,,,,
Central African Republic,9362.056232427367,14.402999062792878,14.470146892655368,90.23947895791584,0.11322645290581163,0.11310574018126887,1678.0441030927834,2.581560449859419,2.5935922787193975,16.17440581162325,0.020283567134268536,0.020295065458207452,0.37067079463364294,,,,,,,,,87644.5294117647,,16.060529411764705,,98.03973509933775,0.017920529801324504,0.07446622516556291,7.846938775510204,941521.641509434,992840.1739130435,1046033.1951219512,169709.0,12887.0,4011.9853181076674,16.876603773584907,17.795652173913044,18.74951219512195,3.044375,719.15823817292,3546.598694942904,0.06361174551386622,26.153825831702544,7.479,18.3,3.655,2.251,661.24,,435.727,6.1,,,16.603,1.0,53.28,0.397,5579148.0,,,,,
Chad,4730.798682972719,7.206961429915334,7.234283553875237,154.54643206256108,0.18963831867057673,0.1872318271119843,266.92523330197554,0.4066095954844779,0.40813705103969755,8.720058651026394,0.010668621700879765,0.010510805500982318,0.6533128205128206,,,,,,,,,207780.45454545456,,12.094545454545454,,167.22875816993465,0.00980392156862745,0.022052941176470588,199.96142857142857,875632.7407407408,822125.4038461539,777791.3469387755,1935632.0,,10501.198630136987,4.940925925925926,4.639230769230769,4.388367346938775,10.92,592.4845890410959,10262.722602739726,0.05786301369863014,38.21729862475442,11.833,16.7,2.486,1.446,1768.153,38.4,280.995,6.1,,,5.818,,54.24,0.398,17723312.0,,,,,
Chile,2053391.9338235294,4725.008272058823,4743.227006463528,34637.514150943396,48.934720908230844,48.95247338403042,104744.92892922794,241.02591084558821,241.95524376731302,1766.883337735849,2.496085146641438,2.497092205323194,1.0455522971652003,938.3209523809523,47.86437619047619,,,400.2661943319838,20.417874493927126,1570.4036326942482,80.10735620585267,15440941.120731708,48503.91829268292,792.1199878048781,2.4882646341463412,48692.276752767524,2.4979015990159903,0.09571328413284132,21.50221402214022,40628281.49473684,14627146.967105264,13832679.549333334,17841802.750458717,83562.56666666667,80791.69458762887,207.2475394736842,74.61388157894737,70.56149333333333,91.01225688073394,4121.261597938144,23321.89175257732,0.11896907216494844,54.597929050814955,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,19603736.0,30685.37069426667,15.425799999999999,18.7288,1569.9752365133334,75.7
China,402217.42410714284,1811.4395702775291,1827.0325239385727,6853.277678571429,77.42076991942703,77.74879226618705,282.0821883928571,1.2703974932855864,1.2813270099367662,4.80633125,0.054336615935541635,0.05445053956834532,1.0477509293680298,,,,,,,,,3154666666.6666665,,2212.413666666667,,13961240.8,9.79086153846154,2.4923076923076922e-05,332643.94646153843,2522480202.7982326,1258064782.6086957,1198733639.3442624,663345904.7619047,5147424.471299093,4440022.269720102,176.90587628865978,88.23,84.0695081967213,46.52142857142857,3113.8486005089057,1159003.6403940886,0.08116584564860427,71.47002790697674,147.674,38.7,10.641,5.929,15308.711999999998,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,,50.3
Colombia,3781235.342007435,5939.847663551402,5967.329312676056,91885.29905660378,134.9867172675522,135.6015347950429,72892.64950929367,114.50524579439252,115.03500375586854,1771.3160575471697,2.6021925996204933,2.6140657769304103,0.9652254901960784,,,,,,,,,17041000.67471591,48984.641726618705,330.7868181818182,0.9508517985611511,47161.733062330626,0.915459349593496,0.17892826398852224,11.284218077474893,38961688.82028986,22647196.584837545,17846514.19314642,8198852.777777778,197216.89019607843,127213.70803949224,75.10826086956521,43.658050541516246,34.40358255451713,15.805151515151515,2452.3497884344147,61861.62773722628,0.11926423357664233,53.45619786614937,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028.0,109940.52816901419,24.19390070921986,27.515531914893618,2127.3364155902127,18.2
Comoros,4820.974534769834,8.807051909892262,8.848862204724409,115.4463054187192,0.16090819348469892,0.1607311507936508,5761.319884427032,10.524848188050932,10.574820866141732,137.96443251231528,0.1922862783810464,0.19206845238095238,0.6809292502639915,,,,,,,,,53258.0,,64.8205,,1306.0,1.59,0.0006075757575757576,3611.250769230769,373026.64705882355,226787.26666666666,183489.3448275862,,,1558.4499054820417,44.57794117647059,27.103,21.927931034482757,,1862.4328922495274,810.6729678638941,0.09688846880907372,,437.352,20.4,2.963,1.726,1413.89,18.1,261.516,11.88,4.4,23.6,15.574,2.2,64.32,0.554,836783.0,,,,,28.0
Congo,14652.728209934396,31.069418386491556,31.213286522148916,234.0324118207817,0.7385496183206107,0.7382905081495685,2454.2166269915656,5.203878048780488,5.227992459943449,39.198554814108675,0.12367366412213741,0.12372483221476509,0.4533568548387097,,,,,,,,,391523.0,,67.08949999999999,,639.0,0.10900000000000001,0.0,,423502.4736842105,330930.1666666667,232185.18181818182,,1486.0,1736.6257928118393,7.093684210526316,5.542222222222223,3.889090909090909,,290.90063424947147,1446.1289640591965,0.024221987315010574,46.61772015655577,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574,5970430.0,,,,,54.0
Cook Islands,3054.225196850394,11.05511811023622,11.141749206349205,1.1013513513513513,0.006756756756756757,0.004422680412371134,179322.75698425196,649.0792472440945,654.1641174603175,64.6636418918919,0.39670945945945946,0.25942268041237115,,,,,,,,,,,,,,,,,,25885.333333333332,12634.592592592593,11785.52,10139.833333333334,,60.58028616852146,151.9811111111111,74.18111111111111,69.19720000000001,59.53333333333333,3556.9332273449922,19.57074721780604,0.1149268680445151,,,,,,,,,,,,,,76.25,,17032.0,,,,,
Costa Rica,510701.84572490706,1110.2081784386617,1112.0209589169,5092.284101599247,8.66195856873823,8.690523178807947,98575.18082899628,214.29129925650557,214.64121755368814,982.9077544684853,1.6718568738229755,1.6774427625354777,0.9221533923303835,,,,,,,,,1178645.780368098,4512.300613496933,228.68754846625768,0.8754920245398773,4506.631188118812,0.8744059405940594,0.20159332509270705,9.01433868974042,5835536.010989011,2722286.5164835164,2305793.125,1548564.4888888889,,16849.391017173053,112.6368131868132,52.54549450549451,44.50659090909091,29.890666666666664,3252.2549537648615,6081.293262879789,0.11739894319682959,45.69257032007759,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,5180836.0,1862.2227681818183,3.8413636363636368,12.455909090909092,361.2434450909091,23.799999999999997
Cote d'Ivoire,52299.76377217554,82.34766355140187,82.67686572769952,474.10446343779677,0.792022792022792,0.7947614503816793,1857.199781512605,2.9242467289719625,2.9359023474178403,16.835725546058878,0.028211775878442542,0.02814885496183206,1.0310781404549951,,,,,,,,,559640.0045454545,2048.0456852791876,20.366645454545456,0.07453130287648055,1929.2821158690176,0.07020906801007556,0.05337793190416141,54.87730138713745,2437168.1125541124,1592824.3693181819,4199564.277777778,961404.3571428572,13325.78947368421,35361.90218978102,8.654588744588745,5.65625,14.913333333333334,3.4121428571428574,1255.7080291970804,19509.696350364964,0.06922189781021898,26.38428849902534,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78,0.538,28160548.0,,,,,
Croatia,569542.6473296501,1167.851749539595,1173.1367705827936,9078.902163687677,16.8692380056444,16.93652930056711,141313.0603747698,289.76354880294656,291.0748584643849,2252.627516462841,4.185507996237065,4.202221172022684,1.0473110893032385,,,933.091967403958,231.51572293364376,,,665.5409836065573,165.12623770491805,1514374.4107424961,5153.412098298677,372.98621958925753,1.2692684310018902,5881.578947368421,1.4486208133971292,0.1660944976076555,53.044976076555024,4068536.5434782607,1921287.0141955835,1758670.5193370166,594785.0,6874.0432432432435,6909.7987096774195,100.94714285714285,47.67050473186119,43.63558011049724,14.76,1714.4387096774194,2989.050322580645,0.0741832258064516,35.000009606147934,73.726,44.0,19.724,13.053,22669.797,0.7,253.78200000000004,5.59,34.3,39.9,,5.54,78.49,0.851,4030361.0,10094.928594758621,8.881793103448276,16.408689655172417,2498.9152788827587,74.19999999999999
Cuba,561312.2112149532,1039.7429906542056,1044.6085765258217,4460.649436090225,8.025399811853246,8.062546313799622,50062.6381364486,92.73320467289719,93.1671558685446,397.83901785714284,0.7157648165569144,0.7190699432892249,1.0188415841584157,,,,,,,,,1525564.7468085107,11292.631130063966,135.52898085106384,1.0032068230277187,11198.45140388769,0.9948617710583153,0.02493110151187905,124.80583153347732,30896685.477876104,9059336.567190226,8095035.069026548,7107357.893442623,71489.57803468208,67557.97749196141,275.5630619469027,80.79912739965096,72.19846017699115,63.38931693989071,6025.395498392283,17072.53198127925,0.15223088923556943,51.30783414634146,110.408,43.1,14.738,9.719,,,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.783,11212198.0,13443.895421363635,7.024545454545454,25.47590909090909,1194.3343825000002,70.4
Curacao,20845.181647940073,43.058052434456926,43.25938381937912,145.39793038570085,0.2831608654750706,0.28389130434782606,109038.31426498128,225.23083146067415,226.2839209783631,760.5568626528693,1.4811994355597364,1.484654064272212,,,,,,,,,,12647.333333333334,2455.5555555555557,66.44677777777777,12.901222222222223,69.02456140350877,0.36238245614035086,0.4826085365853659,5.048780487804878,206805.44394618834,98026.33856502242,85931.65842696629,42493.6974789916,553.621387283237,400.7638190954774,108.17726457399102,51.27594170403587,44.949865168539326,22.22798319327731,2096.35175879397,158.20770519262982,0.08281407035175879,,362.644,41.7,16.367,10.068,,,,11.62,,,,,78.88,,191173.0,,,,,
Cyprus,222843.57555970148,604.4147940074906,606.1611317027282,560.7360454115421,1.2232734153263956,1.225994296577947,248707.40470708956,674.564802434457,676.5138541862652,625.816591296121,1.365198675496689,1.3682519011406844,1.0098816568047337,15.294554455445544,17.069676980198018,104.20693928128873,116.301468401487,9.128440366972477,10.187908256880734,52.229729729729726,58.29162162162162,7851153.921122994,39485.74832663989,8762.380109625668,44.06857831325301,39539.531713900134,44.12860188933873,0.013448852901484482,256.0998650472335,1037211.8722222223,479649.39130434784,427766.24705882353,267393.7916666667,6031.042253521126,2514.156862745098,115.75933333333333,53.53211180124224,47.74158823529412,29.842499999999998,2805.948179271709,936.4663865546219,0.10450560224089636,48.60726653696498,127.65700000000001,37.3,13.416,8.563,32415.132,,141.171,9.24,19.6,52.7,,3.4,80.98,0.887,896007.0,830.1691925244755,6.79006993006993,11.748811188811189,664.7006894615384,72.30000000000001
Czechia,2158339.0379278446,4285.046468401487,4286.6693398692805,25738.064150943395,40.48519579751672,41.30537170731707,205673.82263922296,408.33339405204464,408.4880326797386,2452.648066981132,3.857942693409742,3.9360946341463414,1.0416,322.2279549718574,30.70594559099437,2016.450980392157,192.152929038282,154.455223880597,14.718462686567163,1749.9179104477612,166.7542891791045,25601244.952127658,72589.70478723405,2435.7200664893617,6.906231382978723,73229.9812080537,6.967171812080537,0.09462868632707776,113.89812332439678,12772096.384813385,5509163.509652509,5150585.0025806455,2978717.28708134,24052.551679586562,23938.83676092545,121.70863577863578,52.498275418275426,49.08143225806452,28.384928229665068,2281.1696658097685,8977.456298200514,0.08554113110539846,41.22141891891892,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,10493990.0,26008.852008680555,11.814583333333333,14.007708333333333,2476.573629572222,68.8
Democratic Republic of Congo,50979.534080298785,89.30532212885154,89.6822851782364,901.4627709707822,1.3798303487276156,1.3847547348484848,514.8916489262372,0.9019542483660131,0.9057739212007504,9.104694627709708,0.013895381715362866,0.01393939393939394,0.8678330019880716,,,,,,,,,1008171.0,,10.513499999999999,,798.5625,0.008302083333333333,0.06468854166666667,19.50701754385965,1168230.7352941176,1169764.4761904762,770928.6981132076,,42303.0,16249.926910299004,1.18,1.1806349206349205,0.7788679245283019,,164.06478405315616,14888.875415282391,0.01501827242524917,40.51019493177388,35.879,17.0,3.02,1.745,808.133,77.1,318.949,6.1,,,4.472,,60.68,0.4799999999999999,99010216.0,,,,,
Denmark,1257859.7712177122,3142.8679593721145,3156.451490723562,3480.515917602996,7.650093808630394,7.65975683317625,213839.5761097786,534.2960554016621,536.6053256029684,591.6971938202247,1.3005159474671668,1.3021658812441093,1.0538424124513617,30.30755064456722,5.152283609576427,363.7644230769231,61.84090096153846,,,456.1451310861423,77.54593258426966,27482511.04088785,75525.59929906542,4694.462654205608,12.90102686915888,74712.99537572254,12.7622,0.051059096313912006,130.7932223543401,9092919.331226297,3705364.2477876106,3525584.6635883907,2127833.575,16728.198473282442,16497.360100376412,154.58212389380532,62.99211125158028,59.935963060686014,36.17338888888889,2804.599749058971,6007.7578419071515,0.10208406524466751,36.35633458646616,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.9400000000000001,5882259.0,149.90052954248364,-1.120718954248366,2.8599346405228756,24.691035069281043,38.1
Djibouti,10779.19642857143,14.746240601503759,14.815203021718602,134.08165225744477,0.18155619596541786,0.18121332046332045,9616.975256578948,13.156281015037594,13.217799811142587,119.62491834774256,0.16197310278578292,0.16160617760617763,0.7121821821821822,,,,,,,,,292099.1304347826,616.5,264.2099565217391,0.5575,295.5858585858586,0.2673737373737374,0.005965656565656566,322.04625,181254.14,162326.568627451,141195.96,,12179.0,540.9849749582638,16.1712,14.482745098039215,12.5968,,482.60434056761267,506.3372287145242,0.045135225375626045,42.851108930323846,41.285,25.4,4.213,2.38,2705.406,22.5,258.037,6.05,1.7,24.5,,1.4,67.11,0.524,1120851.0,,,,,26.2
Dominica,5909.988679245283,14.914069877242682,14.959346299810246,56.66789667896679,0.13653136531365315,0.13652327746741155,81228.02548773585,204.98184891406987,205.60399430740037,778.8544022140221,1.8764963099630998,1.875661080074488,0.4243801652892562,,,,,,,,,194216.95652173914,504.0,2682.1101304347826,6.96025,336.17543859649123,4.642578947368421,0.10293684210526316,32.16909090909091,46294.03921568627,24897.69,24268.36470588235,3700.7894736842104,802.125,113.20398009950249,63.62735294117647,34.2198,33.35505882352941,5.08578947368421,1555.8955223880596,55.708126036484245,0.07657048092868989,43.02053201970443,98.567,,,,9673.367,,227.376,11.62,,,,3.8,75.0,0.742,72758.0,,,,,
