,location,total_cases,total_deaths,total_vaccinations,total_tests
25257,Switzerland,0.03180333977952504,0.012622969424141728,0.004710790866847174,0.002005572252228551
25258,Switzerland,0.032002940364576876,0.012633919949667404,0.004712733401043775,0.0020111824109053157
25259,Switzerland,0.0322094476255547,0.012647856982154626,0.004714060541861294,0.002016419441718374
25260,Switzerland,0.03239468279452236,0.012657812005359785,0.0047158791489815555,0.002021213668085846
25261,Switzerland,0.03256915858398625,0.012669758033205976,0.0047170132786801796,0.0020243415171352997
25262,Switzerland,0.03269926955206835,0.01267871755409062,0.004717084483724042,0.002026555864954731
25263,Switzerland,0.032808402079327614,0.012692654586577841,0.004718268911453649,0.0020318644173681908
25264,Switzerland,0.033088157692472996,0.012698627600500938,0.004719029138921949,0.0020379576453065486
25265,Switzerland,0.0333516567758878,0.012704600614424032,0.00472043384778725,0.002043821331234511
25266,Switzerland,0.033643322881191276,0.012713560135308676,0.004721090449191717,0.002050261639716247
25267,Switzerland,0.033932404856046254,0.012719533149231771,0.004722253969908445,0.0020562966953058706
25268,Switzerland,0.034209623322933105,0.012728492670116415,0.004722872999289768,0.0020604612277044005
25269,Switzerland,0.034416999791425436,0.012736456688680542,0.004722924509321497,0.0020634973684801974
25270,Switzerland,0.03458589620833006,0.012744420707244668,0.004723607471742202,0.0020701913127436325
25271,Switzerland,0.034995727551415064,0.012750393721167765,0.0047242001401072865,0.0020779192270936092
25272,Switzerland,0.03535718867092309,0.012760348744372924,0.004725482436897181,0.0020852837813250032
25273,Switzerland,0.035720599634315,0.012770303767578083,0.004726026322232214,0.0020925446889275895
25274,Switzerland,0.03606581597013995,0.01278324529774479,0.004727246806984033,0.002099703035206382
25275,Switzerland,0.03639131069222382,0.012789218311667886,0.004727900075386446,0.002104548705031504
25276,Switzerland,0.03662950878933829,0.01280016883719356,0.004727901893387566,0.0021078192716902575
25277,Switzerland,0.03681843221721881,0.012810123860398719,0.004728593339813497,0.002116153545951383
25278,Switzerland,0.037292643646614006,0.012824060892885942,0.0047291005621259465,0.002124801581891966
25279,Switzerland,0.03768274162991044,0.012835011418411616,0.004730336499887283,0.0021328287148342177
25280,Switzerland,0.03804267576324436,0.012847952948578325,0.004730787970165389,0.0021399896658450433
25281,Switzerland,0.03835485046747096,0.012861889981065546,0.004731987850904516,0.0021462618605801584
25282,Switzerland,0.03863373687310184,0.012878813520514317,0.004732546280248508,0.002150478379088844
25283,Switzerland,0.03896629096972913,0.012906687585488762,0.004733216819661561,0.002160402082542518
25284,Switzerland,0.03932755240642978,0.01291962911565547,0.004733729192977183,0.002167404904612849
25285,Switzerland,0.039597981657865565,0.012926597631899081,0.0047349548287321745,0.002173363554729509
25286,Switzerland,0.039829637206526325,0.0129465076783094,0.004735472959051343,0.0021787967001585407
25287,Switzerland,0.04002693556626949,0.01295347619455301,0.004736754649840864,0.002183522552310151
25288,Switzerland,0.04019795801777038,0.012969404231681265,0.004737348530206694,0.002186426937057286
25289,Switzerland,0.04031323372786858,0.012984336766489003,0.0047373503482078146,0.0021883059256274867
25290,Switzerland,0.04039816939729186,0.012996282794335194,0.0047380311896272126,0.002193642804501804
25291,Switzerland,0.040617632548654685,0.01300225580825829,0.004738642341003682,0.0021986290213261983
25292,Switzerland,0.04077977498825072,0.01301420183610448,0.004740004629842851,0.002203017126557548
25293,Switzerland,0.04092244248110304,0.013021170352348092,0.004740629719227907,0.0022066017804872637
25294,Switzerland,0.04102024007253137,0.013025152361630156,0.0047415153887734795,0.0022093063605813784
25295,Switzerland,0.04109520334763293,0.013033116380194283,0.004741994735068757,0.0022109054489885486
25296,Switzerland,0.041180291715673625,0.013051035421963569,0.004742623157455865,0.0022148360981566286
25297,Switzerland,0.041281342962257564,0.013055017431245633,0.004743129167767567,0.002217618060498219
25298,Switzerland,0.041363741485422316,0.013061985947489245,0.004744043319330684,0.0022203134154997173
25299,Switzerland,0.041448430487848235,0.013074927477655951,0.00474448842660487,0.0022229673118496925
25300,Switzerland,0.041520574711551426,0.013081895993899563,0.004745329252122819,0.0022255102900272687
25301,Switzerland,0.04158771511902252,0.013092846519425237,0.004745818900424442,0.0022270733463079844
25302,Switzerland,0.04163077612913257,0.013096828528707301,0.004745819203424629,0.0022281734114698603
25303,Switzerland,0.041660998709332556,0.013099815035668849,0.004746391873777394,0.0022308154779951865
25304,Switzerland,0.0417458169182809,0.013104792547271428,0.004746921215103468,0.002233369092161897
25305,Switzerland,0.0418115712921478,0.013112756565835555,0.0047477353766049914,0.002235889387464687
25306,Switzerland,0.04187655042688014,0.013122711589040714,0.004748189270884591,0.0022384591726761012
25307,Switzerland,0.04193194478685804,0.01312868460296381,0.004748276231938159,0.0022399323657016834
25308,Switzerland,0.04196449308446168,0.013130675607604843,0.004748432277034282,0.0022412655543805
25309,Switzerland,0.04200337250166415,0.01313366211456639,0.004748432883034656,0.0022422170412860014
25310,Switzerland,0.04202539634071389,0.013140630630810002,0.004748451063045855,0.002243321664728935
25311,Switzerland,0.0420547027292094,0.013144612640092064,0.004748854356294283,0.0022454618862159307
25312,Switzerland,0.04211877741828477,0.013146603644733097,0.004749533076712375,0.0022473345800170523
